Price,Close,High,Low,Open,Volume
Ticker,ASELS.IS,ASELS.IS,ASELS.IS,ASELS.IS,ASELS.IS
Date,,,,,
2023-09-04,38.42435836791992,39.16175313182858,38.26492135399819,38.86280920588512,80330654
2023-09-05,38.364566802978516,38.44428720796184,37.70688866697858,38.42435710671601,55299481
2023-09-06,41.03514099121094,41.95190287306021,38.8030189898694,38.862809295707585,262034834
2023-09-07,41.852256774902344,42.80887887459331,40.676407351886155,41.114858197258265,145721826
2023-09-08,43.34697723388672,43.38683743560392,41.53337986981255,41.85225388099407,127507385
2023-09-11,41.37394714355469,43.8053626806161,41.17464991563329,43.506418739373224,80393859
2023-09-12,42.609580993652344,42.90852872129479,40.71626692582697,41.51345199655756,103169982
2023-09-13,41.15471649169922,42.64943987857409,40.756125869299474,42.27077555620791,69785727
2023-09-14,41.553314208984375,41.553314208984375,39.400912513331576,41.09493324631722,68822478
2023-09-15,40.67640686035156,42.230920604523355,40.457179539675494,41.61309884648684,81368095
2023-09-18,38.304779052734375,40.39739420770819,38.304779052734375,40.35753400255934,57030959
2023-09-19,39.460697174072266,39.91908191656669,38.04569414650632,38.30477786941337,84333215
2023-09-20,37.86632537841797,39.83935977092953,37.86632537841797,39.46069545278748,53073789
2023-09-21,39.719783782958984,39.799500387678684,37.30829471941762,37.726819248350125,62283935
2023-09-22,40.377464294433594,41.373946620156204,39.540418988775464,39.7197861115078,75305563
2023-09-25,42.15119934082031,42.25084984877653,40.47710881993773,40.47710881993773,68432473
2023-09-26,40.85577392578125,42.45014407066628,40.656476707351054,42.43021776997371,60832577
2023-09-27,40.45718002319336,41.21450870297364,39.97886897341133,40.85577446531754,44659256
2023-09-28,40.178165435791016,40.915563999412996,40.09844882963846,40.35753255123208,44688324
2023-09-29,40.65647888183594,41.094933546088484,40.13830760671469,40.27781452669378,58901834
2023-10-02,41.39387512207031,41.892116265664,40.6963367607835,40.6963367607835,78343290
2023-10-03,41.15471649169922,42.21098905355093,40.95541927986027,41.39387390616158,60202474
2023-10-04,40.437252044677734,41.314153698926916,40.437252044677734,41.055069983189235,46406796
2023-10-05,41.51345443725586,41.63303125457616,39.79950358345817,40.497041986837125,76083346
2023-10-06,40.77605438232422,41.51345296576485,40.616617364455756,40.87570489429098,39234858
2023-10-09,43.72564697265625,44.18402794544095,41.47359471283831,41.47359471283831,236318919
2023-10-10,42.729164123535156,43.88508349454011,42.41029007644954,42.84874094087264,132732566
2023-10-11,41.83232498168945,43.30711827608413,41.53338106277994,43.048034560036726,74384917
2023-10-12,42.948387145996094,43.92494318005795,41.81239789155984,41.83232799442625,175339595
2023-10-13,42.45014572143555,43.84522250341934,42.45014572143555,42.76901976281268,93499381
2023-10-16,40.3575325012207,42.6693710959538,40.3575325012207,42.470073878902,60473167
2023-10-17,40.77605438232422,40.91556509907768,40.03865960016194,40.357533635898875,45576709
2023-10-18,39.56034851074219,41.69282004828176,39.50055820361626,41.513452928182325,56641759
2023-10-19,40.955421447753906,41.37394599489727,39.56034849359217,39.580278595958845,85686621
2023-10-20,39.9788703918457,42.5697267550188,39.440772817548385,40.97535273123263,102129926
2023-10-23,40.65647888183594,41.25437056910437,39.480629411614345,40.01873078977239,53915395
2023-10-24,41.79246520996094,42.05155272995927,40.596689521987194,40.79598293579735,53687009
2023-10-25,39.50055694580078,42.37042697472819,38.623651475602195,41.71274882239881,83796649
2023-10-26,41.314151763916016,41.951899773964854,39.301257231400626,39.91907894225368,73241388
2023-10-27,41.73268127441406,41.772537678861795,40.07852074956231,41.05507298218289,43546904
2023-10-30,41.73268127441406,42.39035946378215,41.15471969521988,41.61310065723555,50211763
2023-10-31,41.194580078125,42.31063923430895,40.87570603350102,41.79246796147536,50969876
2023-11-01,41.39387512207031,41.81239585807545,39.85929148749498,41.49352183027775,43257321
2023-11-02,43.24733352661133,43.606063963081226,41.29422532123529,41.45366233787024,86190501
2023-11-03,43.26726150512695,43.78543277960062,42.62951341386044,43.04803797455313,62031952
2023-11-06,44.184024810791016,44.861633070868535,43.66585356477419,43.7256438705263,49055482
2023-11-07,43.02810287475586,44.48296601416646,42.72915896685037,44.18402210626097,41836304
2023-11-08,42.74909210205078,43.46655677169689,42.66937169360216,43.147682740459,46174900
2023-11-09,42.52986526489258,42.66937217998961,41.593173262613725,42.41028845213489,37101855
2023-11-10,42.011695861816406,43.048038421524154,41.792468527687866,42.430220426854675,31546183
2023-11-13,40.97534942626953,42.15119879600749,40.85577261954582,42.01169188795013,27916607
2023-11-14,41.17464828491211,41.59317282709924,40.59669052823635,41.035141371275834,36394911
2023-11-15,40.85577392578125,41.5931724935895,40.576760100745936,41.33408496924676,30794034
2023-11-16,41.59317398071289,41.85225771304064,40.855775386539676,40.855775386539676,37283142
2023-11-17,42.07148361206055,42.41028774361243,41.49352205771041,41.6130988684704,33802389
2023-11-20,44.443111419677734,44.94135259613726,42.330569895847354,42.35049999905915,87684062
2023-11-21,46.296566009521484,46.296566009521484,43.92494091015359,44.24381493698084,79281023
2023-11-22,46.124568939208984,47.442413439603335,45.72522050519358,45.98479812984427,84592375
2023-11-23,46.44404602050781,47.761890516858,45.924894581268504,45.944862383754895,69027368
2023-11-24,47.721954345703125,48.24110577878312,45.425710405576545,46.523912870016126,79159062
2023-11-27,49.31934356689453,49.55894957363463,47.92162789652503,47.92162789652503,66608998
2023-11-28,48.46074676513672,49.778591217844,48.041430543746884,49.299375399447605,45802248
2023-11-29,47.921627044677734,49.07973287925203,47.821791845055486,48.520645859348704,44130651
2023-11-30,48.760257720947266,49.479083375558176,47.56221623275205,47.582184035210005,65551625
2023-12-01,48.42081069946289,49.53898093171841,47.90165928236993,49.39921012874507,31513859
2023-12-04,49.01982879638672,49.57891580855711,48.04142938144006,48.540612989584396,59969592
2023-12-05,49.49905014038086,50.317710981651295,48.90002750460595,49.1196695185703,48783953
2023-12-06,47.22277069091797,49.89839525548976,47.22277069091797,49.61885364107651,60273339
2023-12-07,46.743553161621094,47.44241098069222,45.864988937404,47.22276897252077,45758455
2023-12-08,46.10459899902344,47.66205324930951,45.805089591633084,46.843388616688394,43106358
2023-12-11,46.10459899902344,46.82342462353528,45.60541538388327,46.12456680064529,44543430
2023-12-12,45.74518585205078,46.304272867965686,45.106231438701585,46.10459866167688,37644641
2023-12-13,45.28593826293945,46.32424109848271,45.28593826293945,45.705250672407644,39398580
2023-12-14,46.52391052246094,47.24273613329561,45.565478913660485,45.66531791987012,39382612
2023-12-15,49.519012451171875,49.878425258729315,46.563846402206465,46.563846402206465,82705139
2023-12-18,47.442413330078125,50.31771214633196,47.422445527576556,49.51901528014501,48425326
2023-12-19,48.32097625732422,48.979898487720966,46.66368678035853,47.44241201397229,49615614
2023-12-20,45.944862365722656,48.320977542105275,45.944862365722656,48.320977542105275,36916613
2023-12-21,47.5422477722168,47.72195418338204,45.74518746903323,45.94486168238004,45267266
2023-12-22,45.525543212890625,47.70198403346913,45.525543212890625,47.54224543234726,29274980
2023-12-25,44.10786437988281,46.02472762706441,43.78838717201921,45.52554401371894,39458445
2023-12-26,43.448944091796875,44.866623788579886,43.0495956600014,44.5271787640944,47958048
2023-12-27,42.94976043701172,44.12783412096386,42.829957430914405,43.5687470783949,42364922
2023-12-28,44.70688247680664,45.58544668860115,43.089528661830464,43.089528661830464,40091534
2023-12-29,44.906558990478516,45.24600401191794,44.1877333430847,44.88659118822103,36849927
2024-01-02,46.82342529296875,47.04306349701184,45.066296809811234,45.365806221483666,46539543
2024-01-03,46.52391052246094,47.182832729569824,45.84502051411012,46.66368513115442,39344694
2024-01-04,47.38250732421875,47.50231413265819,46.48397911173516,46.583814310299324,43861988
2024-01-05,47.36254119873047,47.841757024039126,46.74355456709873,47.54224760927982,33674790
2024-01-08,47.56221389770508,48.16123651662838,47.302640095433084,47.56221389770508,43664505
2024-01-09,46.86335754394531,48.50068304004657,46.72358673770383,48.121302417056256,52583306
2024-01-10,47.4024772644043,47.821793495924304,46.40410999984194,46.8633580275081,57482399
2024-01-11,46.80345916748047,47.761890842549136,46.56384934447883,47.682019632058946,31073331
2024-01-12,47.462379455566406,48.38087548737121,46.14453500477852,47.063031036583325,76692839
2024-01-15,47.5422477722168,48.34094081713517,47.08299974744733,47.602151178761495,46519666
2024-01-16,48.00149917602539,48.32097639113464,47.12293493024054,47.58218295090148,53819627
2024-01-17,48.22113800048828,48.70035382930737,47.522280155284626,47.781857776188005,54705288
2024-01-18,48.32097625732422,49.35927529931963,48.22113724758604,48.60051786765351,58145208
2024-01-19,47.38250732421875,48.56058094792567,47.02309451583783,48.40084234514178,39019339
2024-01-22,47.04306411743164,47.96156397493855,46.843389904193714,47.42244474173681,38100419
2024-01-23,47.18283462524414,48.700353304382176,47.02309601735955,47.622118653278385,78260713
2024-01-24,48.32097625732422,48.620485669601145,47.36254080618175,47.96156343920439,55825331
2024-01-25,48.40084457397461,49.578918251931185,48.04143174904292,49.41917964179142,55345537
2024-01-26,49.099700927734375,49.31934293817013,48.18120109102293,48.50068211005165,58229593
2024-01-29,51.316078186035156,51.61558759941521,49.55894969285954,49.91836251230314,77168938
2024-01-30,50.766971588134766,51.81526021538364,50.517379783260026,51.415911804196575,53800307
2024-01-31,50.51737976074219,51.01656337026916,49.83848974710801,50.81689297323333,38591732
2024-02-01,51.21623992919922,51.71542356166406,50.46746448050195,50.51738208205466,52346448
2024-02-02,51.06648635864258,51.96501459852178,50.81689454615355,51.41591337273969,42299635
2024-02-05,52.264522552490234,52.564035765889145,51.06648493276944,51.11640253217969,63952284
2024-02-06,52.21460723876953,52.46419905521534,51.31607898464594,52.41428145361995,49009713
2024-02-07,51.16632080078125,52.61395405342394,51.16632080078125,52.41427984470275,46596542
2024-02-08,51.26615524291992,51.76533885310792,50.81689304052569,51.216237643594866,45379738
2024-02-09,52.014930725097656,52.514114335927644,51.1164025106849,51.565668522125634,84705277
2024-02-12,53.36273193359375,53.81199797175816,52.36436465254791,53.2628929204078,76921848
2024-02-13,54.86028289794922,55.50921934605377,52.91346593669768,53.412649577609926,98030608
2024-02-14,54.81036376953125,54.96011657255416,53.16305627699732,54.96011657255416,57461272
2024-02-15,55.75880813598633,56.40774835728954,54.7105233087393,54.8103623165768,50932459
2024-02-16,58.204811096191406,59.85211861555685,55.60905771682594,55.80873193257764,86096310
2024-02-19,58.404483795166016,59.75227805166694,57.95521777350944,58.404483795166016,71032522
2024-02-20,59.4527702331543,59.4527702331543,58.15489354239967,58.554241974232895,44216203
2024-02-21,60.30138397216797,60.55097578693941,58.853750684799834,59.90203554514612,68778436
2024-02-22,62.298118591308594,62.59762800782598,59.70236142839723,60.30138406990086,75583390
2024-02-23,63.19664764404297,64.24493251941118,61.149995495282404,62.29811938307119,60833216
2024-02-26,66.39141845703125,67.14019385316318,63.346399274455116,63.396316872503526,76750918
2024-02-27,63.146728515625,67.19011892189857,63.09681091485582,66.3914220757164,50795224
2024-02-28,60.800567626953125,64.69420146239166,60.800567626953125,63.146729163391186,63130683
2024-02-29,59.902034759521484,61.8488516508997,58.90366751352946,60.90040200551351,71158874
2024-03-01,59.10334014892578,60.800565183563684,58.90366594335626,59.90203316273517,36058195
2024-03-04,58.454402923583984,60.20154564688434,58.10497590231147,59.30301738855407,37331908
2024-03-05,56.50758361816406,59.10334069773354,56.50758361816406,58.454400475723986,46990196
2024-03-06,54.81036376953125,57.30628190460155,54.81036376953125,56.45766745359634,68492897
2024-03-07,57.156524658203125,57.156524658203125,55.05995497142075,55.10987257187389,42697326
2024-03-08,58.454402923583984,59.00350416064175,57.30628284763937,57.555874665253704,48483564
2024-03-11,56.50758361816406,59.951951318697965,56.35783081894791,59.902033718959245,43414821
2024-03-12,55.708892822265625,57.30628273699454,54.86028216740291,56.60742488732995,47136214
2024-03-13,55.50921630859375,56.80709675072082,55.10987170279743,56.008399922190705,34663801
2024-03-14,56.30791473388672,56.70725935100754,55.05995566450509,55.65897449442074,33423937
2024-03-15,57.55587387084961,57.60579147198972,55.958483975084185,56.50758520456308,30402466
2024-03-18,55.05995559692383,57.6057913336438,54.76044237386479,57.555873732623574,32974425
2024-03-19,56.10824203491211,56.507586662807384,54.91020053428839,55.05995715004221,36266869
2024-03-20,55.85865020751953,56.50758665594642,55.50921937362603,55.908567809941765,35420455
2024-03-21,57.80546569824219,58.45440213014975,56.30791481288326,56.30791481288326,98022438
2024-03-22,56.257991790771484,58.35456525526238,56.108238991609184,57.855381641117226,64620917
2024-03-25,55.1098747253418,57.90530235310842,54.91020050725798,56.2579948145031,57628255
2024-03-26,52.9134635925293,55.858647705127986,52.76370698350256,55.50921688688851,45063574
2024-03-27,55.60905838012695,56.35783384177551,52.01493387913249,53.911833238696424,70104564
2024-03-28,55.359466552734375,56.85701747584638,55.15979233462565,55.60905837325304,44828792
2024-03-29,56.008399963378906,56.70725778462232,55.409381150009544,55.70889055669422,36930435
2024-04-01,54.81036376953125,55.75880961408289,54.1115059300178,55.50921780057586,36518259
2024-04-02,52.36436462402344,55.90856770811173,51.71542436830956,54.91020042760974,40110433
2024-04-03,52.36436462402344,53.212975289062555,51.46583254818407,52.114772803897935,27609868
2024-04-04,53.7620735168457,54.66060554229837,52.31444408807123,52.71378869279674,35320938
2024-04-05,58.35456466674805,58.45439986518273,54.011664982402735,54.011664982402735,51084435
2024-04-08,58.70399475097656,59.153260784450985,58.05505831015253,58.554241945464355,42430061
2024-04-15,58.00513458251953,59.95195144415336,58.00513458251953,59.35293262909776,64499800
2024-04-16,58.454402923583984,59.10334317276882,57.456035653126634,57.75554507257006,38372646
2024-04-17,57.60578918457031,59.253092807595614,57.156523175211156,58.60415640160457,31102475
2024-04-18,57.55587387084961,58.45440211677812,56.807098428341426,57.65570907312983,29092246
2024-04-19,58.604156494140625,58.8038306995565,57.00676665928232,57.85538108018262,38894193
2024-04-22,57.70562744140625,59.50268776562216,57.70562744140625,59.15326074452728,42585102
2024-04-24,58.204811096191406,58.50432051558451,57.25636142772248,58.0550582907293,38922466
2024-04-25,57.356201171875,58.803834493965006,57.056691748659226,58.40448605736468,37597178
2024-04-26,59.003501892089844,59.752277316144124,57.306280644341804,57.45603344407141,58760762
2024-04-29,61.94868850708008,62.148362723306576,58.55424206510532,59.402852723481786,67954497
2024-04-30,60.65081024169922,61.8987693001704,60.3513008293599,61.44950327742701,50125618
2024-05-02,61.99860382080078,62.24819562975484,60.80056618459631,60.90040138479043,50934416
2024-05-03,62.09844207763672,63.09680930136571,61.399584259332684,62.09844207763672,48311287
2024-05-06,62.298118591308594,62.94705502568479,61.749013551146376,62.19827958015689,38288783
2024-05-07,62.198280334472656,62.947055789081396,60.95032124345808,62.34803694878197,47045760
2024-05-08,62.298118591308594,62.74738081185024,61.549343145780696,62.397953793991434,40599227
2024-05-09,63.296485900878906,63.89550473437614,62.29811863940428,62.29811863940428,54756132
2024-05-10,63.296485900878906,64.44460977496227,63.09681168689021,63.296485900878906,44107142
2024-05-13,62.298118591308594,63.79566948236439,62.19827958015689,63.29648585201245,37212454
2024-05-14,60.75064468383789,62.7473791524402,60.70072708381658,62.0485251352044,45554121
2024-05-15,59.852115631103516,61.349666461864395,59.45276721951313,60.900400450942385,28428829
2024-05-16,60.60089111328125,61.100074724085104,59.852115697075476,60.001868495235406,35385724
2024-05-17,61.349666595458984,61.84885020679963,60.85048298411834,60.900400583558664,45859069
2024-05-20,62.09844207763672,63.29648350780525,61.79893267221177,61.84885027170448,48112332
2024-05-21,61.29975128173828,63.39632100415752,61.19991227066617,62.298118541646275,73861881
2024-05-22,61.39958572387695,61.89876934764831,60.85048449942222,61.4994209252437,32854072
2024-05-23,60.40121841430664,62.497788108605796,60.40121841430664,61.449503261456215,48867670
2024-05-24,59.15325927734375,60.80056675529021,59.05342407621254,60.4012183338278,27191679
2024-05-27,59.95195388793945,60.40121992177869,59.103343230607805,59.402852650344336,32310422
2024-05-28,59.502685546875,60.15162577153214,59.35293274704787,60.05179057164739,21384092
2024-05-29,57.45603561401367,60.401219821551706,57.30628280862835,59.90203618666285,29777252
2024-05-30,60.001869201660156,60.15162581005193,58.604157360034804,58.604157360034804,53570111
2024-05-31,58.55424118041992,60.8005675099736,58.25472795637102,60.20154487034464,47345786
2024-06-03,60.30138397216797,60.50105437721004,58.25472804426706,58.853750684799834,34921062
2024-06-04,59.10334014892578,60.650808577269366,59.10334014892578,60.301381573874224,31677411
2024-06-05,58.90366744995117,59.752278084740915,58.404483827493955,59.40285107240838,44861364
2024-06-06,60.35129928588867,61.29974890776413,59.053422659965314,59.25309305743913,45916727
2024-06-07,60.55097579956055,61.59926066012533,60.05179216991361,60.900402816925855,33499436
2024-06-10,58.204811096191406,60.65081167009477,58.0051368804397,60.55097646645336,21200128
2024-06-11,56.90693283081055,58.404483694779245,56.50758441036471,58.005135274333405,41799829
2024-06-12,57.505950927734375,58.35456535836169,56.75717550519372,56.906932113089354,33627842
2024-06-13,60.05179214477539,60.40121916199443,58.20481043077359,58.504319846742604,38365449
2024-06-14,59.25309371948242,61.0501577845753,58.70399250335682,60.401217560128565,35075769
2024-06-20,60.60089111328125,60.90040051806982,59.95195089584876,60.20154270125069,25040106
2024-06-21,61.39958572387695,61.39958572387695,60.20154426513193,60.60089268753654,38508112
2024-06-24,61.64917755126953,62.04852597377459,60.650810303475694,61.599259950573604,35918879
2024-06-25,59.80220031738281,62.24819705433542,59.80220031738281,61.74901342500324,35275730
2024-06-26,58.8038330078125,60.301383894512625,58.454402182501155,59.80220026561258,25244854
2024-06-27,59.80220031738281,60.30138394671499,58.654076446531256,58.953585862436796,28291433
2024-06-28,58.50431823730469,60.25146089227417,58.2048088295751,59.902033884667766,39111123
2024-07-01,56.15815734863281,59.25309427468106,55.45929951771163,59.00350246424269,31245872
2024-07-02,56.857017517089844,56.857017517089844,55.35946659289153,56.35783387569041,23244482
2024-07-03,58.404483795166016,58.50431899621468,56.85701532809897,57.10660713918942,31200970
2024-07-04,60.001869201660156,61.10007544343945,59.602524593396666,60.60089182675852,38457594
2024-07-05,60.65081024169922,61.4994208780721,59.75227819621245,60.10170901766566,43403645
2024-07-08,63.19664764404297,63.89550549711141,60.40122004023813,61.00023888088599,64180844
2024-07-09,64.44461059570312,64.89387282231324,62.94705587595006,63.09681249046604,60439874
2024-07-10,64.89386749267578,65.34312968238866,63.99533549631283,64.54444049879497,63812135
2024-07-11,64.79403686523438,65.49289090226965,64.09517521126138,65.19338529365642,33859844
